"Density","Eddy_Viscosity","Heat_Flux","Laminar_Viscosity","Omega","Pressure","Pressure_Coefficient","Residual_Omega","Residual_Pressure","Residual_TKE","Residual_Velocity:0","Residual_Velocity:1","Residual_Velocity:2","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,9.3311e-06,0,1.6226e-06,711.74,-0.2108,-0.4216,8.5602e-11,7.0437e-13,2.7868e-15,5.9108e-13,-1.5487e-14,0,0,0,0,0.0066184,0.64099,-0.0029892,0,0,1,0.00084,0,0.00084,0
1,9.9825e-06,0,1.6226e-06,667.44,-0.21076,-0.42152,8.6542e-11,7.2898e-13,2.8965e-15,6.1878e-13,-1.5309e-14,0,0,0,0,0.0066759,0.64982,-0.0029846,0,0,1,0.00088,0,0.00088,0
1,1.0631e-05,0,1.6226e-06,636.11,-0.21072,-0.42145,8.7398e-11,7.5359e-13,3.0044e-15,6.4673e-13,-1.4884e-14,0,0,0,0,0.0067113,0.6572,-0.0029789,0,0,1,0.00092,0,0.00092,0
1,1.128e-05,0,1.6226e-06,604.79,-0.21069,-0.42137,8.8254e-11,7.7819e-13,3.1123e-15,6.7469e-13,-1.4458e-14,0,0,0,0,0.0067466,0.66458,-0.0029731,0,0,1,0.00096,0,0.00096,0
1,1.1929e-05,0,1.6226e-06,573.46,-0.21065,-0.4213,8.911e-11,8.0279e-13,3.2203e-15,7.0264e-13,-1.4032e-14,0,0,0,0,0.0067819,0.67197,-0.0029674,0,0,1,0.001,0,0.001,0
1,1.2578e-05,0,1.6226e-06,542.14,-0.21062,-0.42123,8.9966e-11,8.274e-13,3.3282e-15,7.3059e-13,-1.3606e-14,0,0,0,0,0.0068172,0.67935,-0.0029616,0,0,1,0.00104,0,0.00104,0
1,1.3205e-05,0,1.6226e-06,521.23,-0.21058,-0.42117,9.069e-11,8.5189e-13,3.4332e-15,7.5888e-13,-1.3128e-14,0,0,0,0,0.0068346,0.68535,-0.0029555,0,0,1,0.00108,0,0.00108,0
1,1.3831e-05,0,1.6226e-06,500.76,-0.21055,-0.42111,9.1408e-11,8.7637e-13,3.5382e-15,7.8718e-13,-1.2648e-14,0,0,0,0,0.0068513,0.69128,-0.0029493,0,0,1,0.00112,0,0.00112,0
1,1.4458e-05,0,1.6226e-06,480.28,-0.21052,-0.42104,9.2126e-11,9.0086e-13,3.6431e-15,8.1549e-13,-1.2168e-14,0,0,0,0,0.006868,0.69722,-0.0029431,0,0,1,0.00116,0,0.00116,0
1,1.5084e-05,0,1.6226e-06,459.81,-0.21049,-0.42098,9.2844e-11,9.2534e-13,3.748e-15,8.4379e-13,-1.1688e-14,0,0,0,0,0.0068846,0.70316,-0.002937,0,0,1,0.0012,0,0.0012,0
